id,bundeslandCode,bundeslandName,schoolYear,category,type,name_de,name_en,startDate,endDate,dateSemantics,sourceName,sourceUrl,lastCheckedAt,status,includeInDefaultCalendar,notes
be-school-free-2029-03-09,BE,Berlin,2028/29,state_school_free_day,other,Unterrichtsfreier Tag,School-free day,2029-03-09,2029-03-09,inclusive_end_date,"Senatsverwaltung für Bildung, Jugend und Familie Berlin",https://www.berlin.de/sen/bjf/service/kalender/ferien/ferienordnung-des-landes-berlin-2024_2025-bis-2029_2030.pdf?ts=1778499519,2026-05-24,verified,True,Included because Berlin publishes this as an official state-level date.
be-easter-2028-29,BE,Berlin,2028/29,school_holiday,easter,Osterferien,Easter holidays,2029-03-26,2029-04-06,inclusive_end_date,"Senatsverwaltung für Bildung, Jugend und Familie Berlin",https://www.berlin.de/sen/bjf/service/kalender/ferien/ferienordnung-des-landes-berlin-2024_2025-bis-2029_2030.pdf?ts=1778499519,2026-05-24,verified,True,
be-school-free-2029-04-30,BE,Berlin,2028/29,state_school_free_day,other,Unterrichtsfreier Tag,School-free day,2029-04-30,2029-04-30,inclusive_end_date,"Senatsverwaltung für Bildung, Jugend und Familie Berlin",https://www.berlin.de/sen/bjf/service/kalender/ferien/ferienordnung-des-landes-berlin-2024_2025-bis-2029_2030.pdf?ts=1778499519,2026-05-24,verified,True,Included because Berlin publishes this as an official state-level date.
be-school-free-2029-05-11,BE,Berlin,2028/29,state_school_free_day,other,Unterrichtsfreier Tag nach AZVO,School-free day under AZVO,2029-05-11,2029-05-11,inclusive_end_date,"Senatsverwaltung für Bildung, Jugend und Familie Berlin",https://www.berlin.de/sen/bjf/service/kalender/ferien/ferienordnung-des-landes-berlin-2024_2025-bis-2029_2030.pdf?ts=1778499519,2026-05-24,verified,True,Included because Berlin publishes this as an official state-level date.
be-pentecost-2028-29,BE,Berlin,2028/29,school_holiday,pentecost,Pfingstferien,Pentecost holidays,2029-05-22,2029-05-25,inclusive_end_date,"Senatsverwaltung für Bildung, Jugend und Familie Berlin",https://www.berlin.de/sen/bjf/service/kalender/ferien/ferienordnung-des-landes-berlin-2024_2025-bis-2029_2030.pdf?ts=1778499519,2026-05-24,verified,True,
be-summer-2028-29,BE,Berlin,2028/29,school_holiday,summer,Sommerferien,Summer holidays,2029-07-01,2029-08-11,inclusive_end_date,"Senatsverwaltung für Bildung, Jugend und Familie Berlin",https://www.berlin.de/sen/bjf/service/kalender/ferien/ferienordnung-des-landes-berlin-2024_2025-bis-2029_2030.pdf?ts=1778499519,2026-05-24,verified,True,
be-autumn-2029-30,BE,Berlin,2029/30,school_holiday,autumn,Herbstferien,Autumn holidays,2029-10-01,2029-10-12,inclusive_end_date,"Senatsverwaltung für Bildung, Jugend und Familie Berlin",https://www.berlin.de/sen/bjf/service/kalender/ferien/ferienordnung-des-landes-berlin-2024_2025-bis-2029_2030.pdf?ts=1778499519,2026-05-24,verified,True,
be-christmas-2029-30,BE,Berlin,2029/30,school_holiday,christmas,Weihnachtsferien,Christmas holidays,2029-12-21,2030-01-04,inclusive_end_date,"Senatsverwaltung für Bildung, Jugend und Familie Berlin",https://www.berlin.de/sen/bjf/service/kalender/ferien/ferienordnung-des-landes-berlin-2024_2025-bis-2029_2030.pdf?ts=1778499519,2026-05-24,verified,True,
be-winter-2029-30,BE,Berlin,2029/30,school_holiday,winter,Winterferien,Winter holidays,2030-02-04,2030-02-09,inclusive_end_date,"Senatsverwaltung für Bildung, Jugend und Familie Berlin",https://www.berlin.de/sen/bjf/service/kalender/ferien/ferienordnung-des-landes-berlin-2024_2025-bis-2029_2030.pdf?ts=1778499519,2026-05-24,verified,True,
be-easter-2029-30,BE,Berlin,2029/30,school_holiday,easter,Osterferien,Easter holidays,2030-04-15,2030-04-26,inclusive_end_date,"Senatsverwaltung für Bildung, Jugend und Familie Berlin",https://www.berlin.de/sen/bjf/service/kalender/ferien/ferienordnung-des-landes-berlin-2024_2025-bis-2029_2030.pdf?ts=1778499519,2026-05-24,verified,True,
be-school-free-2030-05-31,BE,Berlin,2029/30,state_school_free_day,other,Unterrichtsfreier Tag nach AZVO,School-free day under AZVO,2030-05-31,2030-05-31,inclusive_end_date,"Senatsverwaltung für Bildung, Jugend und Familie Berlin",https://www.berlin.de/sen/bjf/service/kalender/ferien/ferienordnung-des-landes-berlin-2024_2025-bis-2029_2030.pdf?ts=1778499519,2026-05-24,verified,True,Included because Berlin publishes this as an official state-level date.
be-pentecost-2029-30,BE,Berlin,2029/30,school_holiday,pentecost,Pfingstferien,Pentecost holiday,2030-06-07,2030-06-07,inclusive_end_date,"Senatsverwaltung für Bildung, Jugend und Familie Berlin",https://www.berlin.de/sen/bjf/service/kalender/ferien/ferienordnung-des-landes-berlin-2024_2025-bis-2029_2030.pdf?ts=1778499519,2026-05-24,verified,True,
be-summer-2029-30,BE,Berlin,2029/30,school_holiday,summer,Sommerferien,Summer holidays,2030-07-04,2030-08-17,inclusive_end_date,"Senatsverwaltung für Bildung, Jugend und Familie Berlin",https://www.berlin.de/sen/bjf/service/kalender/ferien/ferienordnung-des-landes-berlin-2024_2025-bis-2029_2030.pdf?ts=1778499519,2026-05-24,verified,True,
